time,sensor_good,humidity,temperature,spraying
1648030084.9164603,True,66.0,29.0,True
1648030089.9164639,True,67.0,29.0,True
1648030094.9164674,True,67.0,29.0,True
1648030099.9164715,True,67.0,29.0,True
1648030104.9164748,True,67.0,29.0,True
